Fila 0, Código: 25184, Error: 1062 (23000): Duplicate entry '25184-2023-05-22-1-2023-07-05' for key 'vencimientos.PRIMARY'
Fila 2802, Código: 20790, Error: 1062 (23000): Duplicate entry '20790-2023-11-17-2-2024-06-18' for key 'vencimientos.PRIMARY'
Fila 2803, Código: 21380, Error: 1062 (23000): Duplicate entry '21380-2023-11-17-2-2024-06-24' for key 'vencimientos.PRIMARY'
Fila 2804, Código: 18840, Error: 1062 (23000): Duplicate entry '18840-2023-11-17-2-2024-07-01' for key 'vencimientos.PRIMARY'
Fila 2805, Código: 9953, Error: 1062 (23000): Duplicate entry '9953-2023-11-17-2-2024-07-03' for key 'vencimientos.PRIMARY'
Fila 2806, Código: 20789, Error: 1062 (23000): Duplicate entry '20789-2023-11-17-2-2024-07-08' for key 'vencimientos.PRIMARY'
Fila 2807, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-11-17-2-2024-07-17' for key 'vencimientos.PRIMARY'
Fila 2808, Código: 20496, Error: 1062 (23000): Duplicate entry '20496-2023-11-17-2-2024-07-21' for key 'vencimientos.PRIMARY'
Fila 2809, Código: 21819, Error: 1062 (23000): Duplicate entry '21819-2023-11-17-2-2024-07-21' for key 'vencimientos.PRIMARY'
Fila 2810, Código: 9373, Error: 1062 (23000): Duplicate entry '9373-2023-11-18-2-2024-07-23' for key 'vencimientos.PRIMARY'
Fila 2811, Código: 20239, Error: 1062 (23000): Duplicate entry '20239-2023-11-17-2-2024-07-27' for key 'vencimientos.PRIMARY'
Fila 2812, Código: 16332, Error: 1062 (23000): Duplicate entry '16332-2023-11-17-2-2024-10-17' for key 'vencimientos.PRIMARY'
Fila 2813, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-11-17-2-2025-04-13' for key 'vencimientos.PRIMARY'
Fila 2815, Código: 24102, Error: 1062 (23000): Duplicate entry '24102-2023-11-17-1-2023-12-13' for key 'vencimientos.PRIMARY'
Fila 2816, Código: 25823, Error: 1452 (23000): Cannot add or update a child row: a foreign key constraint fails (`Stock`.`vencimientos`, CONSTRAINT `vencimientos_ibfk_1` FOREIGN KEY (`Codigo`) REFERENCES `maestro_articulos` (`Codigo`))
Fila 2817, Código: 10218, Error: 1062 (23000): Duplicate entry '10218-2023-11-17-1-2024-02-11' for key 'vencimientos.PRIMARY'
Fila 2818, Código: 20608, Error: 1062 (23000): Duplicate entry '20608-2023-11-17-1-2024-02-26' for key 'vencimientos.PRIMARY'
Fila 2819, Código: 25824, Error: 1452 (23000): Cannot add or update a child row: a foreign key constraint fails (`Stock`.`vencimientos`, CONSTRAINT `vencimientos_ibfk_1` FOREIGN KEY (`Codigo`) REFERENCES `maestro_articulos` (`Codigo`))
Fila 2820, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-11-17-1-2024-03-07' for key 'vencimientos.PRIMARY'
Fila 2821, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-11-17-1-2024-03-11' for key 'vencimientos.PRIMARY'
Fila 2822, Código: 24585, Error: 1062 (23000): Duplicate entry '24585-2023-11-17-1-2024-03-17' for key 'vencimientos.PRIMARY'
Fila 2823, Código: 23736, Error: 1062 (23000): Duplicate entry '23736-2023-11-17-1-2024-03-25' for key 'vencimientos.PRIMARY'
Fila 2824, Código: 20993, Error: 1062 (23000): Duplicate entry '20993-2023-11-18-1-2024-04-01' for key 'vencimientos.PRIMARY'
Fila 2825, Código: 21149, Error: 1062 (23000): Duplicate entry '21149-2023-11-17-1-2024-03-31' for key 'vencimientos.PRIMARY'
Fila 2826, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-11-17-1-2024-04-01' for key 'vencimientos.PRIMARY'
Fila 2827, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-11-17-1-2024-04-10' for key 'vencimientos.PRIMARY'
Fila 2828, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-11-17-1-2024-04-13' for key 'vencimientos.PRIMARY'
Fila 2829, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-11-17-1-2024-04-16' for key 'vencimientos.PRIMARY'
Fila 2830, Código: 23134, Error: 1062 (23000): Duplicate entry '23134-2023-11-17-1-2024-04-16' for key 'vencimientos.PRIMARY'
Fila 2831, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-11-17-1-2024-04-17' for key 'vencimientos.PRIMARY'
Fila 2832, Código: 20826, Error: 1062 (23000): Duplicate entry '20826-2023-11-17-1-2024-04-20' for key 'vencimientos.PRIMARY'
Fila 2833, Código: 18873, Error: 1062 (23000): Duplicate entry '18873-2023-11-17-1-2024-04-20' for key 'vencimientos.PRIMARY'
Fila 2834, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-11-17-1-2024-04-23' for key 'vencimientos.PRIMARY'
Fila 2835, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-11-17-1-2024-04-24' for key 'vencimientos.PRIMARY'
Fila 2836, Código: 21075, Error: 1062 (23000): Duplicate entry '21075-2023-11-17-1-2024-04-29' for key 'vencimientos.PRIMARY'
Fila 2837, Código: 23572, Error: 1062 (23000): Duplicate entry '23572-2023-11-17-1-2024-05-25' for key 'vencimientos.PRIMARY'
Fila 2838, Código: 22644, Error: 1062 (23000): Duplicate entry '22644-2023-11-17-1-2024-05-25' for key 'vencimientos.PRIMARY'
Fila 2839, Código: 22645, Error: 1062 (23000): Duplicate entry '22645-2023-11-17-1-2024-06-01' for key 'vencimientos.PRIMARY'
Fila 2840, Código: 23133, Error: 1062 (23000): Duplicate entry '23133-2023-11-17-1-2024-06-01' for key 'vencimientos.PRIMARY'
Fila 2841, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-11-17-1-2024-06-03' for key 'vencimientos.PRIMARY'
Fila 2842, Código: 20788, Error: 1062 (23000): Duplicate entry '20788-2023-11-17-1-2024-06-05' for key 'vencimientos.PRIMARY'
Fila 2843, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-11-17-1-2024-06-08' for key 'vencimientos.PRIMARY'
Fila 2844, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-11-17-1-2024-06-09' for key 'vencimientos.PRIMARY'
Fila 2845, Código: 23925, Error: 1062 (23000): Duplicate entry '23925-2023-11-17-1-2024-06-10' for key 'vencimientos.PRIMARY'
Fila 2846, Código: 23926, Error: 1062 (23000): Duplicate entry '23926-2023-11-17-1-2024-06-11' for key 'vencimientos.PRIMARY'
Fila 2847, Código: 20239, Error: 1062 (23000): Duplicate entry '20239-2023-11-17-1-2024-06-14' for key 'vencimientos.PRIMARY'
Fila 2848, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-11-17-1-2024-06-15' for key 'vencimientos.PRIMARY'
Fila 2849, Código: 24586, Error: 1062 (23000): Duplicate entry '24586-2023-11-17-1-2024-06-17' for key 'vencimientos.PRIMARY'
Fila 2850, Código: 20930, Error: 1062 (23000): Duplicate entry '20930-2023-11-17-1-2024-06-18' for key 'vencimientos.PRIMARY'
Fila 2851, Código: 20790, Error: 1062 (23000): Duplicate entry '20790-2023-11-17-1-2024-06-18' for key 'vencimientos.PRIMARY'
Fila 2852, Código: 21380, Error: 1062 (23000): Duplicate entry '21380-2023-11-17-1-2024-06-24' for key 'vencimientos.PRIMARY'
Fila 2853, Código: 10253, Error: 1062 (23000): Duplicate entry '10253-2023-11-17-1-2024-06-30' for key 'vencimientos.PRIMARY'
Fila 2854, Código: 20789, Error: 1062 (23000): Duplicate entry '20789-2023-11-17-1-2024-07-08' for key 'vencimientos.PRIMARY'
Fila 2855, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-11-17-1-2024-07-14' for key 'vencimientos.PRIMARY'
Fila 2856, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-11-17-1-2024-07-15' for key 'vencimientos.PRIMARY'
Fila 2857, Código: 20825, Error: 1062 (23000): Duplicate entry '20825-2023-11-17-1-2024-07-16' for key 'vencimientos.PRIMARY'
Fila 2858, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-11-17-1-2024-07-20' for key 'vencimientos.PRIMARY'
Fila 2859, Código: 20496, Error: 1062 (23000): Duplicate entry '20496-2023-11-17-1-2024-07-20' for key 'vencimientos.PRIMARY'
Fila 2860, Código: 21819, Error: 1062 (23000): Duplicate entry '21819-2023-11-17-1-2024-07-21' for key 'vencimientos.PRIMARY'
Fila 2861, Código: 9373, Error: 1062 (23000): Duplicate entry '9373-2023-11-17-1-2024-07-23' for key 'vencimientos.PRIMARY'
Fila 2862, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-11-17-1-2024-07-23' for key 'vencimientos.PRIMARY'
Fila 2863, Código: 20239, Error: 1062 (23000): Duplicate entry '20239-2023-11-17-1-2024-07-29' for key 'vencimientos.PRIMARY'
Fila 2864, Código: 20964, Error: 1062 (23000): Duplicate entry '20964-2023-11-17-1-2024-07-29' for key 'vencimientos.PRIMARY'
Fila 2865, Código: 16332, Error: 1062 (23000): Duplicate entry '16332-2023-11-17-1-2024-08-17' for key 'vencimientos.PRIMARY'
Fila 2866, Código: 9953, Error: 1062 (23000): Duplicate entry '9953-2023-11-17-1-2024-10-17' for key 'vencimientos.PRIMARY'
Fila 2868, Código: 18638, Error: 1062 (23000): Duplicate entry '18638-2023-11-17-1-2024-04-14' for key 'vencimientos.PRIMARY'
Fila 2869, Código: 23958, Error: 1062 (23000): Duplicate entry '23958-2023-11-17-1-2024-03-17' for key 'vencimientos.PRIMARY'
Fila 2870, Código: 18667, Error: 1062 (23000): Duplicate entry '18667-2023-11-17-1-2024-04-01' for key 'vencimientos.PRIMARY'
Fila 2871, Código: 18667, Error: 1062 (23000): Duplicate entry '18667-2023-11-17-1-2024-03-31' for key 'vencimientos.PRIMARY'
Fila 2872, Código: 18668, Error: 1062 (23000): Duplicate entry '18668-2023-11-17-1-2024-02-13' for key 'vencimientos.PRIMARY'
Fila 2873, Código: 24927, Error: 1062 (23000): Duplicate entry '24927-2023-11-17-1-2024-02-05' for key 'vencimientos.PRIMARY'
Fila 2874, Código: 24927, Error: 1062 (23000): Duplicate entry '24927-2023-11-17-1-2024-03-19' for key 'vencimientos.PRIMARY'
Fila 2875, Código: 21122, Error: 1062 (23000): Duplicate entry '21122-2023-11-17-1-2024-02-26' for key 'vencimientos.PRIMARY'
Fila 2877, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-11-17-3-2024-07-21' for key 'vencimientos.PRIMARY'
Fila 2878, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-11-17-3-2024-07-23' for key 'vencimientos.PRIMARY'
Fila 2880, Código: 22645, Error: 1062 (23000): Duplicate entry '22645-2023-01-06-2-2023-02-26' for key 'vencimientos.PRIMARY'
Fila 2881, Código: 20608, Error: 1062 (23000): Duplicate entry '20608-2023-01-06-2-2023-02-27' for key 'vencimientos.PRIMARY'
Fila 2882, Código: 21528, Error: 1062 (23000): Duplicate entry '21528-2023-01-06-2-2023-03-28' for key 'vencimientos.PRIMARY'
Fila 2883, Código: 18873, Error: 1062 (23000): Duplicate entry '18873-2023-01-06-2-2023-04-20' for key 'vencimientos.PRIMARY'
Fila 2884, Código: 21149, Error: 1062 (23000): Duplicate entry '21149-2023-01-06-2-2023-05-03' for key 'vencimientos.PRIMARY'
Fila 2885, Código: 23133, Error: 1062 (23000): Duplicate entry '23133-2023-01-06-2-2023-05-09' for key 'vencimientos.PRIMARY'
Fila 2886, Código: 20993, Error: 1062 (23000): Duplicate entry '20993-2023-01-06-2-2023-05-18' for key 'vencimientos.PRIMARY'
Fila 2887, Código: 22644, Error: 1062 (23000): Duplicate entry '22644-2023-01-06-2-2023-05-19' for key 'vencimientos.PRIMARY'
Fila 2888, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-01-06-2-2023-05-23' for key 'vencimientos.PRIMARY'
Fila 2889, Código: 24102, Error: 1062 (23000): Duplicate entry '24102-2023-01-06-2-2023-05-27' for key 'vencimientos.PRIMARY'
Fila 2890, Código: 21075, Error: 1062 (23000): Duplicate entry '21075-2023-01-06-2-2023-06-01' for key 'vencimientos.PRIMARY'
Fila 2891, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-06-2-2023-06-01' for key 'vencimientos.PRIMARY'
Fila 2892, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-01-06-2-2023-06-03' for key 'vencimientos.PRIMARY'
Fila 2893, Código: 23134, Error: 1062 (23000): Duplicate entry '23134-2023-01-06-2-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 2894, Código: 20826, Error: 1062 (23000): Duplicate entry '20826-2023-01-06-2-2023-06-23' for key 'vencimientos.PRIMARY'
Fila 2895, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-06-2-2023-06-25' for key 'vencimientos.PRIMARY'
Fila 2896, Código: 20930, Error: 1062 (23000): Duplicate entry '20930-2023-01-06-2-2023-06-27' for key 'vencimientos.PRIMARY'
Fila 2897, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-06-2-2023-07-05' for key 'vencimientos.PRIMARY'
Fila 2898, Código: 20788, Error: 1062 (23000): Duplicate entry '20788-2023-01-06-2-2023-07-08' for key 'vencimientos.PRIMARY'
Fila 2899, Código: 20788, Error: 1062 (23000): Duplicate entry '20788-2023-01-06-2-2023-07-08' for key 'vencimientos.PRIMARY'
Fila 2900, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-06-2-2023-07-11' for key 'vencimientos.PRIMARY'
Fila 2901, Código: 18840, Error: 1062 (23000): Duplicate entry '18840-2023-01-06-2-2023-07-13' for key 'vencimientos.PRIMARY'
Fila 2902, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-01-06-2-2023-08-03' for key 'vencimientos.PRIMARY'
Fila 2903, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-01-06-2-2023-08-04' for key 'vencimientos.PRIMARY'
Fila 2904, Código: 21819, Error: 1062 (23000): Duplicate entry '21819-2023-01-06-2-2023-08-10' for key 'vencimientos.PRIMARY'
Fila 2905, Código: 9952, Error: 1062 (23000): Duplicate entry '9952-2023-01-06-2-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 2906, Código: 23925, Error: 1062 (23000): Duplicate entry '23925-2023-01-06-2-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 2907, Código: 20786, Error: 1062 (23000): Duplicate entry '20786-2023-01-06-2-2023-08-17' for key 'vencimientos.PRIMARY'
Fila 2908, Código: 20777, Error: 1062 (23000): Duplicate entry '20777-2023-01-06-2-2023-08-18' for key 'vencimientos.PRIMARY'
Fila 2909, Código: 24585, Error: 1062 (23000): Duplicate entry '24585-2023-01-06-2-2023-08-19' for key 'vencimientos.PRIMARY'
Fila 2910, Código: 18850, Error: 1062 (23000): Duplicate entry '18850-2023-01-06-2-2023-08-28' for key 'vencimientos.PRIMARY'
Fila 2911, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-06-2-2023-09-02' for key 'vencimientos.PRIMARY'
Fila 2912, Código: 16332, Error: 1062 (23000): Duplicate entry '16332-2023-01-06-2-2023-09-02' for key 'vencimientos.PRIMARY'
Fila 2913, Código: 24586, Error: 1062 (23000): Duplicate entry '24586-2023-01-06-2-2023-09-03' for key 'vencimientos.PRIMARY'
Fila 2914, Código: 23572, Error: 1062 (23000): Duplicate entry '23572-2023-01-06-2-2023-09-04' for key 'vencimientos.PRIMARY'
Fila 2915, Código: 20239, Error: 1062 (23000): Duplicate entry '20239-2023-01-06-2-2023-09-07' for key 'vencimientos.PRIMARY'
Fila 2916, Código: 20791, Error: 1062 (23000): Duplicate entry '20791-2023-01-06-2-2023-09-12' for key 'vencimientos.PRIMARY'
Fila 2917, Código: 10218, Error: 1062 (23000): Duplicate entry '10218-2023-01-06-2-2023-09-13' for key 'vencimientos.PRIMARY'
Fila 2918, Código: 20790, Error: 1062 (23000): Duplicate entry '20790-2023-01-06-2-2023-09-18' for key 'vencimientos.PRIMARY'
Fila 2919, Código: 21380, Error: 1062 (23000): Duplicate entry '21380-2023-01-06-2-2023-09-20' for key 'vencimientos.PRIMARY'
Fila 2920, Código: 9953, Error: 1062 (23000): Duplicate entry '9953-2023-01-06-2-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 2925, Código: 10281, Error: 1062 (23000): Duplicate entry '10281-2023-01-06-1-2023-01-21' for key 'vencimientos.PRIMARY'
Fila 2926, Código: 22666, Error: 1062 (23000): Duplicate entry '22666-2023-01-06-1-2023-02-11' for key 'vencimientos.PRIMARY'
Fila 2927, Código: 22645, Error: 1062 (23000): Duplicate entry '22645-2023-01-06-1-2023-02-26' for key 'vencimientos.PRIMARY'
Fila 2928, Código: 20608, Error: 1062 (23000): Duplicate entry '20608-2023-01-06-1-2023-02-27' for key 'vencimientos.PRIMARY'
Fila 2929, Código: 21528, Error: 1062 (23000): Duplicate entry '21528-2023-01-06-1-2023-03-28' for key 'vencimientos.PRIMARY'
Fila 2930, Código: 23740, Error: 1062 (23000): Duplicate entry '23740-2023-01-06-1-2023-04-02' for key 'vencimientos.PRIMARY'
Fila 2931, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-06-1-2023-04-08' for key 'vencimientos.PRIMARY'
Fila 2932, Código: 23736, Error: 1062 (23000): Duplicate entry '23736-2023-01-06-1-2023-04-10' for key 'vencimientos.PRIMARY'
Fila 2933, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-06-1-2023-04-22' for key 'vencimientos.PRIMARY'
Fila 2934, Código: 21149, Error: 1062 (23000): Duplicate entry '21149-2023-01-06-1-2023-05-05' for key 'vencimientos.PRIMARY'
Fila 2935, Código: 10253, Error: 1062 (23000): Duplicate entry '10253-2023-01-06-1-2023-05-07' for key 'vencimientos.PRIMARY'
Fila 2936, Código: 22475, Error: 1062 (23000): Duplicate entry '22475-2023-01-06-1-2023-05-13' for key 'vencimientos.PRIMARY'
Fila 2937, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-06-1-2023-05-17' for key 'vencimientos.PRIMARY'
Fila 2938, Código: 20993, Error: 1062 (23000): Duplicate entry '20993-2023-01-06-1-2023-05-18' for key 'vencimientos.PRIMARY'
Fila 2939, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-01-06-1-2023-05-23' for key 'vencimientos.PRIMARY'
Fila 2940, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-01-06-1-2023-06-03' for key 'vencimientos.PRIMARY'
Fila 2941, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-01-06-1-2023-06-15' for key 'vencimientos.PRIMARY'
Fila 2942, Código: 22644, Error: 1062 (23000): Duplicate entry '22644-2023-01-06-1-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 2943, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-01-06-1-2023-06-20' for key 'vencimientos.PRIMARY'
Fila 2944, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-06-1-2023-06-25' for key 'vencimientos.PRIMARY'
Fila 2945, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-06-1-2023-07-01' for key 'vencimientos.PRIMARY'
Fila 2946, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-06-1-2023-07-07' for key 'vencimientos.PRIMARY'
Fila 2947, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-06-1-2023-07-16' for key 'vencimientos.PRIMARY'
Fila 2948, Código: 21238, Error: 1062 (23000): Duplicate entry '21238-2023-01-06-1-2023-07-20' for key 'vencimientos.PRIMARY'
Fila 2949, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-06-1-2023-08-03' for key 'vencimientos.PRIMARY'
Fila 2950, Código: 24585, Error: 1062 (23000): Duplicate entry '24585-2023-01-06-1-2023-08-05' for key 'vencimientos.PRIMARY'
Fila 2951, Código: 23925, Error: 1062 (23000): Duplicate entry '23925-2023-01-06-1-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 2952, Código: 23926, Error: 1062 (23000): Duplicate entry '23926-2023-01-06-1-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 2953, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-06-1-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 2954, Código: 22643, Error: 1062 (23000): Duplicate entry '22643-2023-01-06-1-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 2955, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-06-1-2023-08-16' for key 'vencimientos.PRIMARY'
Fila 2956, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-06-1-2023-08-16' for key 'vencimientos.PRIMARY'
Fila 2957, Código: 19865, Error: 1062 (23000): Duplicate entry '19865-2023-01-06-1-2023-08-16' for key 'vencimientos.PRIMARY'
Fila 2958, Código: 20777, Error: 1062 (23000): Duplicate entry '20777-2023-01-06-1-2023-08-18' for key 'vencimientos.PRIMARY'
Fila 2959, Código: 24585, Error: 1062 (23000): Duplicate entry '24585-2023-01-06-1-2023-08-19' for key 'vencimientos.PRIMARY'
Fila 2960, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-01-06-1-2023-08-19' for key 'vencimientos.PRIMARY'
Fila 2961, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-06-1-2023-08-21' for key 'vencimientos.PRIMARY'
Fila 2962, Código: 20496, Error: 1062 (23000): Duplicate entry '20496-2023-01-06-1-2023-08-22' for key 'vencimientos.PRIMARY'
Fila 2963, Código: 24102, Error: 1062 (23000): Duplicate entry '24102-2023-01-06-1-2023-08-23' for key 'vencimientos.PRIMARY'
Fila 2964, Código: 20964, Error: 1062 (23000): Duplicate entry '20964-2023-01-06-1-2023-08-25' for key 'vencimientos.PRIMARY'
Fila 2965, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-01-06-1-2023-08-27' for key 'vencimientos.PRIMARY'
Fila 2966, Código: 20786, Error: 1062 (23000): Duplicate entry '20786-2023-01-06-1-2023-08-31' for key 'vencimientos.PRIMARY'
Fila 2967, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-06-1-2023-09-02' for key 'vencimientos.PRIMARY'
Fila 2968, Código: 16332, Error: 1062 (23000): Duplicate entry '16332-2023-01-06-1-2023-09-02' for key 'vencimientos.PRIMARY'
Fila 2969, Código: 24586, Error: 1062 (23000): Duplicate entry '24586-2023-01-06-1-2023-09-03' for key 'vencimientos.PRIMARY'
Fila 2970, Código: 23572, Error: 1062 (23000): Duplicate entry '23572-2023-01-06-1-2023-09-04' for key 'vencimientos.PRIMARY'
Fila 2971, Código: 20788, Error: 1062 (23000): Duplicate entry '20788-2023-01-06-1-2023-09-04' for key 'vencimientos.PRIMARY'
Fila 2972, Código: 20239, Error: 1062 (23000): Duplicate entry '20239-2023-01-06-1-2023-09-07' for key 'vencimientos.PRIMARY'
Fila 2973, Código: 18851, Error: 1062 (23000): Duplicate entry '18851-2023-01-06-1-2023-09-10' for key 'vencimientos.PRIMARY'
Fila 2974, Código: 21075, Error: 1062 (23000): Duplicate entry '21075-2023-01-06-1-2023-09-11' for key 'vencimientos.PRIMARY'
Fila 2975, Código: 10218, Error: 1062 (23000): Duplicate entry '10218-2023-01-06-1-2023-09-12' for key 'vencimientos.PRIMARY'
Fila 2976, Código: 20791, Error: 1062 (23000): Duplicate entry '20791-2023-01-06-1-2023-09-12' for key 'vencimientos.PRIMARY'
Fila 2977, Código: 20790, Error: 1062 (23000): Duplicate entry '20790-2023-01-06-1-2023-09-16' for key 'vencimientos.PRIMARY'
Fila 2978, Código: 21380, Error: 1062 (23000): Duplicate entry '21380-2023-01-06-1-2023-09-20' for key 'vencimientos.PRIMARY'
Fila 2979, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-06-1-2023-09-23' for key 'vencimientos.PRIMARY'
Fila 2980, Código: 21819, Error: 1062 (23000): Duplicate entry '21819-2023-01-06-1-2023-09-29' for key 'vencimientos.PRIMARY'
Fila 2981, Código: 9953, Error: 1062 (23000): Duplicate entry '9953-2023-01-06-1-2023-10-02' for key 'vencimientos.PRIMARY'
Fila 2983, Código: 20608, Error: 1062 (23000): Duplicate entry '20608-2023-01-13-2-2023-02-15' for key 'vencimientos.PRIMARY'
Fila 2984, Código: 22645, Error: 1062 (23000): Duplicate entry '22645-2023-01-13-2-2023-02-26' for key 'vencimientos.PRIMARY'
Fila 2985, Código: 21836, Error: 1062 (23000): Duplicate entry '21836-2023-01-13-2-2023-03-20' for key 'vencimientos.PRIMARY'
Fila 2986, Código: 20964, Error: 1062 (23000): Duplicate entry '20964-2023-01-13-2-2023-03-28' for key 'vencimientos.PRIMARY'
Fila 2987, Código: 21528, Error: 1062 (23000): Duplicate entry '21528-2023-01-13-2-2023-03-28' for key 'vencimientos.PRIMARY'
Fila 2988, Código: 21149, Error: 1062 (23000): Duplicate entry '21149-2023-01-13-2-2023-05-03' for key 'vencimientos.PRIMARY'
Fila 2989, Código: 10253, Error: 1062 (23000): Duplicate entry '10253-2023-01-13-2-2023-05-08' for key 'vencimientos.PRIMARY'
Fila 2990, Código: 23133, Error: 1062 (23000): Duplicate entry '23133-2023-01-13-2-2023-05-09' for key 'vencimientos.PRIMARY'
Fila 2991, Código: 9951, Error: 1062 (23000): Duplicate entry '9951-2023-01-13-2-2023-05-23' for key 'vencimientos.PRIMARY'
Fila 2992, Código: 20826, Error: 1062 (23000): Duplicate entry '20826-2023-01-13-2-2023-05-23' for key 'vencimientos.PRIMARY'
Fila 2993, Código: 24102, Error: 1062 (23000): Duplicate entry '24102-2023-01-13-2-2023-05-27' for key 'vencimientos.PRIMARY'
Fila 2994, Código: 9838, Error: 1062 (23000): Duplicate entry '9838-2023-01-13-2-2023-06-03' for key 'vencimientos.PRIMARY'
Fila 2995, Código: 23134, Error: 1062 (23000): Duplicate entry '23134-2023-01-13-2-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 2996, Código: 22644, Error: 1062 (23000): Duplicate entry '22644-2023-01-13-2-2023-06-19' for key 'vencimientos.PRIMARY'
Fila 2997, Código: 20930, Error: 1062 (23000): Duplicate entry '20930-2023-01-13-2-2023-06-27' for key 'vencimientos.PRIMARY'
Fila 2998, Código: 9376, Error: 1062 (23000): Duplicate entry '9376-2023-01-13-2-2023-07-02' for key 'vencimientos.PRIMARY'
Fila 2999, Código: 9375, Error: 1062 (23000): Duplicate entry '9375-2023-01-13-2-2023-07-11' for key 'vencimientos.PRIMARY'
Fila 3000, Código: 9373, Error: 1062 (23000): Duplicate entry '9373-2023-01-13-2-2023-07-23' for key 'vencimientos.PRIMARY'
Fila 3001, Código: 19099, Error: 1062 (23000): Duplicate entry '19099-2023-01-13-2-2023-08-04' for key 'vencimientos.PRIMARY'
Fila 3002, Código: 19874, Error: 1062 (23000): Duplicate entry '19874-2023-01-13-2-2023-08-06' for key 'vencimientos.PRIMARY'
Fila 3003, Código: 9355, Error: 1062 (23000): Duplicate entry '9355-2023-01-13-2-2023-08-09' for key 'vencimientos.PRIMARY'
Fila 3004, Código: 23925, Error: 1062 (23000): Duplicate entry '23925-2023-01-13-2-2023-08-13' for key 'vencimientos.PRIMARY'
Fila 3005, Código: 9798, Error: 1062 (23000): Duplicate entry '9798-2023-01-13-2-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 3006, Código: 23926, Error: 1062 (23000): Duplicate entry '23926-2023-01-13-2-2023-08-14' for key 'vencimientos.PRIMARY'
Fila 3007, Código: 20825, Error: 1062 (23000): Duplicate entry '20825-2023-01-13-2-2023-08-15' for key 'vencimientos.PRIMARY'
